CMDLINE python stereo3d_with_matrix.py --matrix_path D:\stereo3d_data\demo\Drosophila_melanogaster_demo\00.gem --tissue_mask D:\stereo3d_data\demo\Drosophila_melanogaster_demo\00.mask --record_sheet D:\stereo3d_data\demo\Drosophila_melanogaster_demo\E-ST20220923002_slice_records_E14_16.xlsx --output D:\stereo3d_data\demo\Drosophila_melanogaster_demo\result_speed_test
MEM 453.566406 1764644239.0857
MEM 457.515625 1764644239.1947
MEM 453.566406 1764644239.3047
MEM 453.566406 1764644239.4137
MEM 454.984375 1764644239.5217
MEM 455.750000 1764644239.6311
MEM 453.566406 1764644239.7411
MEM 454.046875 1764644239.8486
MEM 453.566406 1764644239.9590
MEM 453.566406 1764644240.0692
MEM 466.390625 1764644240.1782
MEM 454.695312 1764644240.2882
MEM 454.695312 1764644240.3972
MEM 454.695312 1764644240.5054
MEM 454.695312 1764644240.6144
MEM 454.695312 1764644240.7224
MEM 454.695312 1764644240.8319
MEM 454.695312 1764644240.9409
MEM 454.695312 1764644241.0499
MEM 454.695312 1764644241.1579
MEM 454.695312 1764644241.2679
MEM 454.695312 1764644241.3759
MEM 454.695312 1764644241.4869
MEM 454.953125 1764644241.5949
MEM 454.949219 1764644241.7045
MEM 457.355469 1764644241.8132
MEM 458.968750 1764644241.9228
MEM 458.968750 1764644242.0317
MEM 459.476562 1764644242.1417
MEM 465.328125 1764644242.2507
MEM 467.753906 1764644242.3604
MEM 467.925781 1764644242.4684
MEM 467.871094 1764644242.5770
MEM 467.753906 1764644242.6869
MEM 467.753906 1764644242.7970
MEM 467.753906 1764644242.9060
MEM 467.753906 1764644243.0150
MEM 467.753906 1764644243.1242
MEM 480.617188 1764644243.2336
MEM 469.140625 1764644243.3430
MEM 469.140625 1764644243.4520
MEM 469.140625 1764644243.5604
MEM 469.140625 1764644243.6692
MEM 469.140625 1764644243.7776
MEM 469.140625 1764644243.8866
MEM 469.140625 1764644243.9956
MEM 469.140625 1764644244.1046
MEM 469.140625 1764644244.2136
MEM 469.140625 1764644244.3236
MEM 469.140625 1764644244.4316
MEM 469.140625 1764644244.5426
MEM 469.140625 1764644244.6526
MEM 469.804688 1764644244.7616
MEM 472.523438 1764644244.8711
MEM 474.152344 1764644244.9802
MEM 475.328125 1764644245.0872
MEM 475.847656 1764644245.1972
MEM 480.699219 1764644245.3072
MEM 483.109375 1764644245.4153
MEM 483.109375 1764644245.5234
MEM 483.109375 1764644245.6328
MEM 483.109375 1764644245.7418
MEM 486.382812 1764644245.8508
MEM 485.148438 1764644245.9592
MEM 483.109375 1764644246.0669
MEM 483.109375 1764644246.1765
MEM 483.109375 1764644246.2855
MEM 487.652344 1764644246.3935
MEM 484.457031 1764644246.5035
MEM 484.457031 1764644246.6135
MEM 484.457031 1764644246.7225
MEM 484.457031 1764644246.8325
MEM 484.457031 1764644246.9412
MEM 484.457031 1764644247.0502
MEM 484.457031 1764644247.1592
MEM 484.457031 1764644247.2664
MEM 484.457031 1764644247.3754
MEM 484.457031 1764644247.4834
MEM 484.457031 1764644247.5924
MEM 485.171875 1764644247.7004
MEM 487.738281 1764644247.8104
MEM 487.988281 1764644247.9184
MEM 437.210938 1764644248.0264
MEM 438.386719 1764644248.1334
MEM 438.937500 1764644248.2414
MEM 446.777344 1764644248.3507
MEM 450.589844 1764644248.4581
MEM 448.789062 1764644248.5675
MEM 446.777344 1764644248.6755
MEM 446.777344 1764644248.7829
MEM 449.550781 1764644248.8899
MEM 450.175781 1764644248.9969
MEM 449.410156 1764644249.1069
MEM 446.777344 1764644249.2149
MEM 450.589844 1764644249.3239
MEM 446.777344 1764644249.4319
MEM 449.839844 1764644249.5399
MEM 447.722656 1764644249.6489
MEM 447.722656 1764644249.7579
MEM 447.722656 1764644249.8669
MEM 447.722656 1764644249.9759
MEM 447.722656 1764644250.0839
MEM 447.722656 1764644250.1929
MEM 447.722656 1764644250.3019
MEM 447.722656 1764644250.4109
MEM 447.722656 1764644250.5189
MEM 447.898438 1764644250.6299
MEM 449.523438 1764644250.7379
MEM 449.773438 1764644250.8469
MEM 450.949219 1764644250.9559
MEM 451.433594 1764644251.0659
MEM 458.097656 1764644251.1759
MEM 458.097656 1764644251.2830
MEM 458.097656 1764644251.3910
MEM 458.097656 1764644251.5000
MEM 458.097656 1764644251.6083
MEM 458.097656 1764644251.7162
MEM 458.097656 1764644251.8232
